forecast_name,forecast_yrmo,date_year_month,ecosystem_id,product_brand_id,product_brand_name,gross_point_estimate,gross_minimum,gross_maximum
TM1_BASELINE,202412,202501,4022,5101,Retivue,181.055,153.896,208.213
TM1_BASELINE,202412,202502,4022,5101,Retivue,225.325,191.526,259.124
TM1_BASELINE,202412,202503,4022,5101,Retivue,204.259,173.62,234.897
TM1_BASELINE,202412,202504,4022,5101,Retivue,199.188,169.31,229.066
TM1_BASELINE,202412,202505,4022,5101,Retivue,224.763,191.049,258.477
TM1_BASELINE,202412,202506,4022,5101,Retivue,184.109,156.492,211.725
TM1_BASELINE,202412,202501,4022,5102,Vabyseal,218.025,185.321,250.728
TM1_BASELINE,202412,202502,4022,5102,Vabyseal,179.094,152.23,205.958
TM1_BASELINE,202412,202503,4022,5102,Vabyseal,195.951,166.559,225.344
TM1_BASELINE,202412,202504,4022,5102,Vabyseal,178.057,151.348,204.766
TM1_BASELINE,202412,202505,4022,5102,Vabyseal,204.16,173.536,234.783
TM1_BASELINE,202412,202506,4022,5102,Vabyseal,201.72,171.462,231.978
TM1_BASELINE,202412,202501,4022,5105,Ocretiva,251.564,213.829,289.298
TM1_BASELINE,202412,202502,4022,5105,Ocretiva,275.857,234.478,317.235
TM1_BASELINE,202412,202503,4022,5105,Ocretiva,295.498,251.173,339.822
TM1_BASELINE,202412,202504,4022,5105,Ocretiva,254.022,215.919,292.125
TM1_BASELINE,202412,202505,4022,5105,Ocretiva,254.326,216.177,292.475
TM1_BASELINE,202412,202506,4022,5105,Ocretiva,283.473,240.952,325.994
TM1_BASELINE,202412,202501,4022,5109,Hemvia,258.479,219.707,297.251
TM1_BASELINE,202412,202502,4022,5109,Hemvia,411.561,349.827,473.295
TM1_BASELINE,202412,202503,4022,5109,Hemvia,350.464,297.894,403.033
TM1_BASELINE,202412,202504,4022,5109,Hemvia,376.163,319.739,432.587
TM1_BASELINE,202412,202505,4022,5109,Hemvia,378.177,321.45,434.903
TM1_BASELINE,202412,202506,4022,5109,Hemvia,384.571,326.886,442.257
TM1_BASELINE,202412,202501,4022,5112,Xolarin,421.927,358.638,485.216
TM1_BASELINE,202412,202502,4022,5112,Xolarin,432.74,367.829,497.651
TM1_BASELINE,202412,202503,4022,5112,Xolarin,448.053,380.845,515.261
TM1_BASELINE,202412,202504,4022,5112,Xolarin,386.743,328.732,444.755
TM1_BASELINE,202412,202505,4022,5112,Xolarin,485.771,412.906,558.637
TM1_BASELINE,202412,202506,4022,5112,Xolarin,494.151,420.028,568.273
TM1_BASELINE,202412,202501,4022,5116,Perjenta,124.282,105.64,142.924
TM1_BASELINE,202412,202502,4022,5116,Perjenta,157.651,134.003,181.299
TM1_BASELINE,202412,202503,4022,5116,Perjenta,185.211,157.43,212.993
TM1_BASELINE,202412,202504,4022,5116,Perjenta,177.302,150.707,203.898
TM1_BASELINE,202412,202505,4022,5116,Perjenta,167.993,142.794,193.191
TM1_BASELINE,202412,202506,4022,5116,Perjenta,152.345,129.493,175.196
TM1_BASELINE,202412,202501,4022,5117,Phesgrox,110.583,93.996,127.171
TM1_BASELINE,202412,202502,4022,5117,Phesgrox,125.276,106.485,144.067
TM1_BASELINE,202412,202503,4022,5117,Phesgrox,113.008,96.057,129.959
TM1_BASELINE,202412,202504,4022,5117,Phesgrox,116.14,98.719,133.562
TM1_BASELINE,202412,202505,4022,5117,Phesgrox,91.628,77.884,105.372
TM1_BASELINE,202412,202506,4022,5117,Phesgrox,140.639,119.543,161.734
TM1_BASELINE,202412,202501,4022,5118,Kadcynex,95.336,81.036,109.637
TM1_BASELINE,202412,202502,4022,5118,Kadcynex,97.655,83.007,112.304
TM1_BASELINE,202412,202503,4022,5118,Kadcynex,99.646,84.699,114.593
TM1_BASELINE,202412,202504,4022,5118,Kadcynex,87.302,74.207,100.398
TM1_BASELINE,202412,202505,4022,5118,Kadcynex,89.932,76.442,103.422
TM1_BASELINE,202412,202506,4022,5118,Kadcynex,99.373,84.467,114.279
TM1_BASELINE,202412,202501,4023,5101,Retivue,317.207,269.626,364.788
TM1_BASELINE,202412,202502,4023,5101,Retivue,254.98,216.733,293.227
TM1_BASELINE,202412,202503,4023,5101,Retivue,262.985,223.537,302.433
TM1_BASELINE,202412,202504,4023,5101,Retivue,313.203,266.223,360.184
TM1_BASELINE,202412,202505,4023,5101,Retivue,308.734,262.424,355.044
TM1_BASELINE,202412,202506,4023,5101,Retivue,286.866,243.836,329.896
TM1_BASELINE,202412,202501,4023,5102,Vabyseal,222.263,188.923,255.602
TM1_BASELINE,202412,202502,4023,5102,Vabyseal,288.361,245.106,331.615
TM1_BASELINE,202412,202503,4023,5102,Vabyseal,290.326,246.777,333.875
TM1_BASELINE,202412,202504,4023,5102,Vabyseal,268.595,228.305,308.884
TM1_BASELINE,202412,202505,4023,5102,Vabyseal,304.507,258.831,350.183
TM1_BASELINE,202412,202506,4023,5102,Vabyseal,337.002,286.452,387.552
TM1_BASELINE,202412,202501,4023,5105,Ocretiva,402.377,342.02,462.733
TM1_BASELINE,202412,202502,4023,5105,Ocretiva,421.684,358.431,484.936
TM1_BASELINE,202412,202503,4023,5105,Ocretiva,429.205,364.825,493.586
TM1_BASELINE,202412,202504,4023,5105,Ocretiva,422.354,359.001,485.707
TM1_BASELINE,202412,202505,4023,5105,Ocretiva,371.015,315.363,426.668
TM1_BASELINE,202412,202506,4023,5105,Ocretiva,457.625,388.981,526.268
TM1_BASELINE,202412,202501,4023,5109,Hemvia,702.352,596.999,807.704
TM1_BASELINE,202412,202502,4023,5109,Hemvia,667.54,567.409,767.671
TM1_BASELINE,202412,202503,4023,5109,Hemvia,766.352,651.399,881.305
TM1_BASELINE,202412,202504,4023,5109,Hemvia,799.998,679.998,919.998
TM1_BASELINE,202412,202505,4023,5109,Hemvia,685.723,582.865,788.582
TM1_BASELINE,202412,202506,4023,5109,Hemvia,770.964,655.319,886.608
TM1_BASELINE,202412,202501,4023,5112,Xolarin,444.719,378.011,511.427
TM1_BASELINE,202412,202502,4023,5112,Xolarin,367.06,312.001,422.119
TM1_BASELINE,202412,202503,4023,5112,Xolarin,404.875,344.144,465.607
TM1_BASELINE,202412,202504,4023,5112,Xolarin,407.224,346.14,468.307
TM1_BASELINE,202412,202505,4023,5112,Xolarin,371.4,315.69,427.11
TM1_BASELINE,202412,202506,4023,5112,Xolarin,440.177,374.15,506.203
TM1_BASELINE,202412,202501,4023,5116,Perjenta,262.084,222.771,301.397
TM1_BASELINE,202412,202502,4023,5116,Perjenta,204.757,174.044,235.471
TM1_BASELINE,202412,202503,4023,5116,Perjenta,292.803,248.882,336.723
TM1_BASELINE,202412,202504,4023,5116,Perjenta,252.343,214.492,290.195
TM1_BASELINE,202412,202505,4023,5116,Perjenta,274.606,233.415,315.797
TM1_BASELINE,202412,202506,4023,5116,Perjenta,305.086,259.323,350.849
TM1_BASELINE,202412,202501,4023,5117,Phesgrox,205.397,174.588,236.207
TM1_BASELINE,202412,202502,4023,5117,Phesgrox,202.714,172.307,233.121
TM1_BASELINE,202412,202503,4023,5117,Phesgrox,222.753,189.34,256.166
TM1_BASELINE,202412,202504,4023,5117,Phesgrox,288.197,244.967,331.426
TM1_BASELINE,202412,202505,4023,5117,Phesgrox,262.551,223.168,301.933
TM1_BASELINE,202412,202506,4023,5117,Phesgrox,230.411,195.849,264.972
TM1_BASELINE,202412,202501,4023,5118,Kadcynex,109.718,93.261,126.176
TM1_BASELINE,202412,202502,4023,5118,Kadcynex,89.875,76.394,103.356
TM1_BASELINE,202412,202503,4023,5118,Kadcynex,91.497,77.773,105.222
TM1_BASELINE,202412,202504,4023,5118,Kadcynex,97.264,82.674,111.853
TM1_BASELINE,202412,202505,4023,5118,Kadcynex,83.704,71.149,96.26
TM1_BASELINE,202412,202506,4023,5118,Kadcynex,106.995,90.946,123.044
TM1_BASELINE,202412,202501,4024,5101,Retivue,103.875,88.293,119.456
TM1_BASELINE,202412,202502,4024,5101,Retivue,111.713,94.956,128.469
TM1_BASELINE,202412,202503,4024,5101,Retivue,110.447,93.88,127.015
TM1_BASELINE,202412,202504,4024,5101,Retivue,128.674,109.373,147.975
TM1_BASELINE,202412,202505,4024,5101,Retivue,134.74,114.529,154.951
TM1_BASELINE,202412,202506,4024,5101,Retivue,102.259,86.92,117.598
TM1_BASELINE,202412,202501,4024,5102,Vabyseal,116.092,98.678,133.505
TM1_BASELINE,202412,202502,4024,5102,Vabyseal,155.938,132.547,179.328
TM1_BASELINE,202412,202503,4024,5102,Vabyseal,161.889,137.606,186.173
TM1_BASELINE,202412,202504,4024,5102,Vabyseal,126.457,107.489,145.426
TM1_BASELINE,202412,202505,4024,5102,Vabyseal,100.124,85.106,115.143
TM1_BASELINE,202412,202506,4024,5102,Vabyseal,140.486,119.413,161.559
TM1_BASELINE,202412,202501,4024,5105,Ocretiva,147.642,125.496,169.788
TM1_BASELINE,202412,202502,4024,5105,Ocretiva,118.054,100.346,135.762
TM1_BASELINE,202412,202503,4024,5105,Ocretiva,141.568,120.333,162.803
TM1_BASELINE,202412,202504,4024,5105,Ocretiva,130.985,111.337,150.633
TM1_BASELINE,202412,202505,4024,5105,Ocretiva,149.717,127.26,172.175
TM1_BASELINE,202412,202506,4024,5105,Ocretiva,142.509,121.133,163.886
TM1_BASELINE,202412,202501,4024,5109,Hemvia,265.72,225.862,305.578
TM1_BASELINE,202412,202502,4024,5109,Hemvia,224.238,190.602,257.873
TM1_BASELINE,202412,202503,4024,5109,Hemvia,309.51,263.083,355.936
TM1_BASELINE,202412,202504,4024,5109,Hemvia,322.432,274.067,370.796
TM1_BASELINE,202412,202505,4024,5109,Hemvia,303.038,257.582,348.494
TM1_BASELINE,202412,202506,4024,5109,Hemvia,263.262,223.773,302.752
TM1_BASELINE,202412,202501,4024,5112,Xolarin,154.913,131.676,178.15
TM1_BASELINE,202412,202502,4024,5112,Xolarin,151.034,128.379,173.69
TM1_BASELINE,202412,202503,4024,5112,Xolarin,163.045,138.589,187.502
TM1_BASELINE,202412,202504,4024,5112,Xolarin,141.531,120.302,162.761
TM1_BASELINE,202412,202505,4024,5112,Xolarin,141.47,120.25,162.691
TM1_BASELINE,202412,202506,4024,5112,Xolarin,165.117,140.349,189.884
TM1_BASELINE,202412,202501,4024,5116,Perjenta,132.217,112.384,152.049
TM1_BASELINE,202412,202502,4024,5116,Perjenta,123.678,105.126,142.23
TM1_BASELINE,202412,202503,4024,5116,Perjenta,113.512,96.485,130.539
TM1_BASELINE,202412,202504,4024,5116,Perjenta,133.477,113.456,153.499
TM1_BASELINE,202412,202505,4024,5116,Perjenta,103.921,88.333,119.51
TM1_BASELINE,202412,202506,4024,5116,Perjenta,108.614,92.322,124.906
TM1_BASELINE,202412,202501,4024,5117,Phesgrox,60.614,51.522,69.706
TM1_BASELINE,202412,202502,4024,5117,Phesgrox,73.319,62.321,84.317
TM1_BASELINE,202412,202503,4024,5117,Phesgrox,68.961,58.617,79.305
TM1_BASELINE,202412,202504,4024,5117,Phesgrox,63.59,54.051,73.128
TM1_BASELINE,202412,202505,4024,5117,Phesgrox,74.046,62.939,85.153
TM1_BASELINE,202412,202506,4024,5117,Phesgrox,71.484,60.761,82.206
TM1_BASELINE,202412,202501,4024,5118,Kadcynex,52.268,44.428,60.108
TM1_BASELINE,202412,202502,4024,5118,Kadcynex,43.626,37.082,50.17
TM1_BASELINE,202412,202503,4024,5118,Kadcynex,50.352,42.799,57.905
TM1_BASELINE,202412,202504,4024,5118,Kadcynex,54.564,46.379,62.749
TM1_BASELINE,202412,202505,4024,5118,Kadcynex,48.37,41.114,55.625
TM1_BASELINE,202412,202506,4024,5118,Kadcynex,49.051,41.693,56.408
TM1_BASELINE,202412,202501,4025,5101,Retivue,2469.495,2099.071,2839.92
TM1_BASELINE,202412,202502,4025,5101,Retivue,2426.524,2062.545,2790.503
TM1_BASELINE,202412,202503,4025,5101,Retivue,2520.066,2142.056,2898.076
TM1_BASELINE,202412,202504,4025,5101,Retivue,2934.838,2494.612,3375.064
TM1_BASELINE,202412,202505,4025,5101,Retivue,2208.369,1877.113,2539.624
TM1_BASELINE,202412,202506,4025,5101,Retivue,2722.192,2313.863,3130.521
TM1_BASELINE,202412,202501,4025,5102,Vabyseal,1677.767,1426.102,1929.432
TM1_BASELINE,202412,202502,4025,5102,Vabyseal,1612.764,1370.849,1854.679
TM1_BASELINE,202412,202503,4025,5102,Vabyseal,1901.801,1616.531,2187.071
TM1_BASELINE,202412,202504,4025,5102,Vabyseal,1782.624,1515.23,2050.017
TM1_BASELINE,202412,202505,4025,5102,Vabyseal,1553.799,1320.729,1786.869
TM1_BASELINE,202412,202506,4025,5102,Vabyseal,1905.467,1619.647,2191.288
TM1_BASELINE,202412,202501,4025,5105,Ocretiva,1770.173,1504.647,2035.699
TM1_BASELINE,202412,202502,4025,5105,Ocretiva,1524.771,1296.056,1753.487
TM1_BASELINE,202412,202503,4025,5105,Ocretiva,1757.798,1494.129,2021.468
TM1_BASELINE,202412,202504,4025,5105,Ocretiva,1521.024,1292.871,1749.178
TM1_BASELINE,202412,202505,4025,5105,Ocretiva,1658.984,1410.136,1907.832
TM1_BASELINE,202412,202506,4025,5105,Ocretiva,1627.952,1383.759,1872.145
TM1_BASELINE,202412,202501,4025,5109,Hemvia,2864.397,2434.738,3294.057
TM1_BASELINE,202412,202502,4025,5109,Hemvia,2936.059,2495.65,3376.467
TM1_BASELINE,202412,202503,4025,5109,Hemvia,2890.655,2457.056,3324.253
TM1_BASELINE,202412,202504,4025,5109,Hemvia,3403.928,2893.339,3914.518
TM1_BASELINE,202412,202505,4025,5109,Hemvia,3010.166,2558.641,3461.691
TM1_BASELINE,202412,202506,4025,5109,Hemvia,3250.315,2762.768,3737.862
TM1_BASELINE,202412,202501,4025,5112,Xolarin,3849.698,3272.243,4427.153
TM1_BASELINE,202412,202502,4025,5112,Xolarin,3568.317,3033.07,4103.565
TM1_BASELINE,202412,202503,4025,5112,Xolarin,3253.942,2765.851,3742.033
TM1_BASELINE,202412,202504,4025,5112,Xolarin,4397.801,3738.131,5057.471
TM1_BASELINE,202412,202505,4025,5112,Xolarin,4002.182,3401.854,4602.509
TM1_BASELINE,202412,202506,4025,5112,Xolarin,3197.211,2717.629,3676.793
TM1_BASELINE,202412,202501,4025,5116,Perjenta,1819.953,1546.96,2092.946
TM1_BASELINE,202412,202502,4025,5116,Perjenta,1943.729,1652.17,2235.289
TM1_BASELINE,202412,202503,4025,5116,Perjenta,2196.907,1867.371,2526.443
TM1_BASELINE,202412,202504,4025,5116,Perjenta,1993.46,1694.441,2292.479
TM1_BASELINE,202412,202505,4025,5116,Perjenta,2305.518,1959.691,2651.346
TM1_BASELINE,202412,202506,4025,5116,Perjenta,2249.763,1912.298,2587.227
TM1_BASELINE,202412,202501,4025,5117,Phesgrox,794.75,675.538,913.963
TM1_BASELINE,202412,202502,4025,5117,Phesgrox,883.001,750.551,1015.451
TM1_BASELINE,202412,202503,4025,5117,Phesgrox,842.912,716.475,969.349
TM1_BASELINE,202412,202504,4025,5117,Phesgrox,1045.005,888.254,1201.756
TM1_BASELINE,202412,202505,4025,5117,Phesgrox,902.888,767.455,1038.321
TM1_BASELINE,202412,202506,4025,5117,Phesgrox,983.557,836.023,1131.09
TM1_BASELINE,202412,202501,4025,5118,Kadcynex,552.91,469.973,635.846
TM1_BASELINE,202412,202502,4025,5118,Kadcynex,404.232,343.597,464.866
TM1_BASELINE,202412,202503,4025,5118,Kadcynex,567.928,482.739,653.117
TM1_BASELINE,202412,202504,4025,5118,Kadcynex,539.253,458.365,620.141
TM1_BASELINE,202412,202505,4025,5118,Kadcynex,557.299,473.704,640.894
TM1_BASELINE,202412,202506,4025,5118,Kadcynex,467.167,397.092,537.242
TM1_BASELINE,202412,202501,4026,5101,Retivue,239.036,203.181,274.892
TM1_BASELINE,202412,202502,4026,5101,Retivue,318.808,270.987,366.629
TM1_BASELINE,202412,202503,4026,5101,Retivue,312.364,265.509,359.218
TM1_BASELINE,202412,202504,4026,5101,Retivue,340.579,289.493,391.666
TM1_BASELINE,202412,202505,4026,5101,Retivue,406.62,345.627,467.613
TM1_BASELINE,202412,202506,4026,5101,Retivue,329.008,279.657,378.359
TM1_BASELINE,202412,202501,4026,5102,Vabyseal,163.892,139.308,188.475
TM1_BASELINE,202412,202502,4026,5102,Vabyseal,128.177,108.95,147.403
TM1_BASELINE,202412,202503,4026,5102,Vabyseal,144.635,122.94,166.33
TM1_BASELINE,202412,202504,4026,5102,Vabyseal,145.802,123.932,167.673
TM1_BASELINE,202412,202505,4026,5102,Vabyseal,111.603,94.863,128.343
TM1_BASELINE,202412,202506,4026,5102,Vabyseal,118.64,100.844,136.436
TM1_BASELINE,202412,202501,4026,5105,Ocretiva,124.366,105.711,143.021
TM1_BASELINE,202412,202502,4026,5105,Ocretiva,145.526,123.697,167.354
TM1_BASELINE,202412,202503,4026,5105,Ocretiva,129.301,109.905,148.696
TM1_BASELINE,202412,202504,4026,5105,Ocretiva,112.952,96.009,129.895
TM1_BASELINE,202412,202505,4026,5105,Ocretiva,138.828,118.004,159.652
TM1_BASELINE,202412,202506,4026,5105,Ocretiva,132.151,112.328,151.973
TM1_BASELINE,202412,202501,4026,5109,Hemvia,366.878,311.847,421.91
TM1_BASELINE,202412,202502,4026,5109,Hemvia,376.528,320.049,433.008
TM1_BASELINE,202412,202503,4026,5109,Hemvia,399.782,339.815,459.749
TM1_BASELINE,202412,202504,4026,5109,Hemvia,396.856,337.327,456.384
TM1_BASELINE,202412,202505,4026,5109,Hemvia,373.433,317.418,429.448
TM1_BASELINE,202412,202506,4026,5109,Hemvia,418.959,356.115,481.803
TM1_BASELINE,202412,202501,4026,5112,Xolarin,322.394,274.035,370.753
TM1_BASELINE,202412,202502,4026,5112,Xolarin,346.367,294.412,398.322
TM1_BASELINE,202412,202503,4026,5112,Xolarin,367.022,311.969,422.075
TM1_BASELINE,202412,202504,4026,5112,Xolarin,344.021,292.418,395.625
TM1_BASELINE,202412,202505,4026,5112,Xolarin,343.425,291.911,394.938
TM1_BASELINE,202412,202506,4026,5112,Xolarin,367.245,312.158,422.332
TM1_BASELINE,202412,202501,4026,5116,Perjenta,198.233,168.498,227.968
TM1_BASELINE,202412,202502,4026,5116,Perjenta,197.764,168.1,227.429
TM1_BASELINE,202412,202503,4026,5116,Perjenta,228.393,194.134,262.652
TM1_BASELINE,202412,202504,4026,5116,Perjenta,223.781,190.214,257.348
TM1_BASELINE,202412,202505,4026,5116,Perjenta,179.652,152.705,206.6
TM1_BASELINE,202412,202506,4026,5116,Perjenta,212.185,180.358,244.013
TM1_BASELINE,202412,202501,4026,5117,Phesgrox,94.623,80.429,108.816
TM1_BASELINE,202412,202502,4026,5117,Phesgrox,85.483,72.661,98.305
TM1_BASELINE,202412,202503,4026,5117,Phesgrox,91.717,77.959,105.474
TM1_BASELINE,202412,202504,4026,5117,Phesgrox,87.87,74.69,101.051
TM1_BASELINE,202412,202505,4026,5117,Phesgrox,92.072,78.261,105.882
TM1_BASELINE,202412,202506,4026,5117,Phesgrox,86.725,73.717,99.734
TM1_BASELINE,202412,202501,4026,5118,Kadcynex,84.883,72.15,97.615
TM1_BASELINE,202412,202502,4026,5118,Kadcynex,73.952,62.859,85.045
TM1_BASELINE,202412,202503,4026,5118,Kadcynex,69.189,58.811,79.568
TM1_BASELINE,202412,202504,4026,5118,Kadcynex,72.115,61.297,82.932
TM1_BASELINE,202412,202505,4026,5118,Kadcynex,82.219,69.886,94.552
TM1_BASELINE,202412,202506,4026,5118,Kadcynex,79.044,67.188,90.901
TM1_BASELINE,202412,202501,4027,5101,Retivue,268.081,227.869,308.293
TM1_BASELINE,202412,202502,4027,5101,Retivue,229.612,195.171,264.054
TM1_BASELINE,202412,202503,4027,5101,Retivue,247.541,210.41,284.672
TM1_BASELINE,202412,202504,4027,5101,Retivue,236.048,200.641,271.455
TM1_BASELINE,202412,202505,4027,5101,Retivue,284.501,241.826,327.176
TM1_BASELINE,202412,202506,4027,5101,Retivue,268.924,228.586,309.263
TM1_BASELINE,202412,202501,4027,5102,Vabyseal,301.287,256.094,346.481
TM1_BASELINE,202412,202502,4027,5102,Vabyseal,290.725,247.117,334.334
TM1_BASELINE,202412,202503,4027,5102,Vabyseal,282.67,240.27,325.071
TM1_BASELINE,202412,202504,4027,5102,Vabyseal,336.461,285.992,386.93
TM1_BASELINE,202412,202505,4027,5102,Vabyseal,242.482,206.109,278.854
TM1_BASELINE,202412,202506,4027,5102,Vabyseal,315.314,268.017,362.611
TM1_BASELINE,202412,202501,4027,5105,Ocretiva,289.849,246.371,333.326
TM1_BASELINE,202412,202502,4027,5105,Ocretiva,236.876,201.344,272.407
TM1_BASELINE,202412,202503,4027,5105,Ocretiva,250.722,213.114,288.33
TM1_BASELINE,202412,202504,4027,5105,Ocretiva,258.629,219.835,297.423
TM1_BASELINE,202412,202505,4027,5105,Ocretiva,257.807,219.136,296.477
TM1_BASELINE,202412,202506,4027,5105,Ocretiva,301.555,256.321,346.788
TM1_BASELINE,202412,202501,4027,5109,Hemvia,438.812,372.99,504.633
TM1_BASELINE,202412,202502,4027,5109,Hemvia,543.632,462.087,625.177
TM1_BASELINE,202412,202503,4027,5109,Hemvia,574.038,487.933,660.144
TM1_BASELINE,202412,202504,4027,5109,Hemvia,454.606,386.415,522.797
TM1_BASELINE,202412,202505,4027,5109,Hemvia,644.548,547.866,741.231
TM1_BASELINE,202412,202506,4027,5109,Hemvia,505.969,430.073,581.864
TM1_BASELINE,202412,202501,4027,5112,Xolarin,647.652,550.504,744.8
TM1_BASELINE,202412,202502,4027,5112,Xolarin,785.958,668.064,903.852
TM1_BASELINE,202412,202503,4027,5112,Xolarin,726.11,617.194,835.027
TM1_BASELINE,202412,202504,4027,5112,Xolarin,798.084,678.372,917.797
TM1_BASELINE,202412,202505,4027,5112,Xolarin,823.054,699.596,946.512
TM1_BASELINE,202412,202506,4027,5112,Xolarin,837.12,711.552,962.688
TM1_BASELINE,202412,202501,4027,5116,Perjenta,213.197,181.218,245.177
TM1_BASELINE,202412,202502,4027,5116,Perjenta,269.097,228.733,309.462
TM1_BASELINE,202412,202503,4027,5116,Perjenta,251.537,213.807,289.268
TM1_BASELINE,202412,202504,4027,5116,Perjenta,266.411,226.449,306.372
TM1_BASELINE,202412,202505,4027,5116,Perjenta,227.267,193.177,261.357
TM1_BASELINE,202412,202506,4027,5116,Perjenta,218.6,185.81,251.389
TM1_BASELINE,202412,202501,4027,5117,Phesgrox,249.315,211.917,286.712
TM1_BASELINE,202412,202502,4027,5117,Phesgrox,229.021,194.668,263.374
TM1_BASELINE,202412,202503,4027,5117,Phesgrox,247.984,210.787,285.182
TM1_BASELINE,202412,202504,4027,5117,Phesgrox,236.352,200.899,271.804
TM1_BASELINE,202412,202505,4027,5117,Phesgrox,238.556,202.772,274.339
TM1_BASELINE,202412,202506,4027,5117,Phesgrox,258.86,220.031,297.689
TM1_BASELINE,202412,202501,4027,5118,Kadcynex,178.567,151.782,205.353
TM1_BASELINE,202412,202502,4027,5118,Kadcynex,205.736,174.876,236.597
TM1_BASELINE,202412,202503,4027,5118,Kadcynex,188.347,160.095,216.599
TM1_BASELINE,202412,202504,4027,5118,Kadcynex,183.968,156.373,211.564
TM1_BASELINE,202412,202505,4027,5118,Kadcynex,195.032,165.777,224.287
TM1_BASELINE,202412,202506,4027,5118,Kadcynex,225.408,191.596,259.219
TM1_BASELINE,202412,202501,4028,5101,Retivue,808.547,687.265,929.829
TM1_BASELINE,202412,202502,4028,5101,Retivue,655.873,557.492,754.254
TM1_BASELINE,202412,202503,4028,5101,Retivue,578.303,491.558,665.049
TM1_BASELINE,202412,202504,4028,5101,Retivue,769.66,654.211,885.108
TM1_BASELINE,202412,202505,4028,5101,Retivue,672.295,571.451,773.14
TM1_BASELINE,202412,202506,4028,5101,Retivue,648.033,550.828,745.238
TM1_BASELINE,202412,202501,4028,5102,Vabyseal,447.343,380.242,514.445
TM1_BASELINE,202412,202502,4028,5102,Vabyseal,377.538,320.908,434.169
TM1_BASELINE,202412,202503,4028,5102,Vabyseal,443.619,377.076,510.162
TM1_BASELINE,202412,202504,4028,5102,Vabyseal,365.084,310.321,419.847
TM1_BASELINE,202412,202505,4028,5102,Vabyseal,423.376,359.869,486.882
TM1_BASELINE,202412,202506,4028,5102,Vabyseal,414.929,352.689,477.168
TM1_BASELINE,202412,202501,4028,5105,Ocretiva,780.787,663.669,897.905
TM1_BASELINE,202412,202502,4028,5105,Ocretiva,747.324,635.225,859.423
TM1_BASELINE,202412,202503,4028,5105,Ocretiva,677.644,575.997,779.291
TM1_BASELINE,202412,202504,4028,5105,Ocretiva,774.855,658.627,891.084
TM1_BASELINE,202412,202505,4028,5105,Ocretiva,705.446,599.629,811.263
TM1_BASELINE,202412,202506,4028,5105,Ocretiva,775.059,658.8,891.318
TM1_BASELINE,202412,202501,4028,5109,Hemvia,784.174,666.548,901.8
TM1_BASELINE,202412,202502,4028,5109,Hemvia,876.684,745.182,1008.187
TM1_BASELINE,202412,202503,4028,5109,Hemvia,916.832,779.307,1054.357
TM1_BASELINE,202412,202504,4028,5109,Hemvia,963.884,819.302,1108.467
TM1_BASELINE,202412,202505,4028,5109,Hemvia,925.047,786.29,1063.804
TM1_BASELINE,202412,202506,4028,5109,Hemvia,839.24,713.354,965.126
TM1_BASELINE,202412,202501,4028,5112,Xolarin,696.421,591.958,800.884
TM1_BASELINE,202412,202502,4028,5112,Xolarin,1047.285,890.192,1204.378
TM1_BASELINE,202412,202503,4028,5112,Xolarin,917.185,779.607,1054.763
TM1_BASELINE,202412,202504,4028,5112,Xolarin,913.037,776.082,1049.993
TM1_BASELINE,202412,202505,4028,5112,Xolarin,916.392,778.934,1053.851
TM1_BASELINE,202412,202506,4028,5112,Xolarin,987.225,839.141,1135.309
TM1_BASELINE,202412,202501,4028,5116,Perjenta,534.28,454.138,614.422
TM1_BASELINE,202412,202502,4028,5116,Perjenta,511.119,434.451,587.787
TM1_BASELINE,202412,202503,4028,5116,Perjenta,490.338,416.787,563.888
TM1_BASELINE,202412,202504,4028,5116,Perjenta,509.853,433.375,586.331
TM1_BASELINE,202412,202505,4028,5116,Perjenta,492.286,418.443,566.128
TM1_BASELINE,202412,202506,4028,5116,Perjenta,494.99,420.741,569.238
TM1_BASELINE,202412,202501,4028,5117,Phesgrox,317.052,269.494,364.61
TM1_BASELINE,202412,202502,4028,5117,Phesgrox,287.271,244.181,330.362
TM1_BASELINE,202412,202503,4028,5117,Phesgrox,325.231,276.446,374.015
TM1_BASELINE,202412,202504,4028,5117,Phesgrox,310.31,263.763,356.856
TM1_BASELINE,202412,202505,4028,5117,Phesgrox,272.172,231.346,312.997
TM1_BASELINE,202412,202506,4028,5117,Phesgrox,264.855,225.127,304.583
TM1_BASELINE,202412,202501,4028,5118,Kadcynex,169.053,143.695,194.411
TM1_BASELINE,202412,202502,4028,5118,Kadcynex,186.885,158.853,214.918
TM1_BASELINE,202412,202503,4028,5118,Kadcynex,163.525,138.996,188.054
TM1_BASELINE,202412,202504,4028,5118,Kadcynex,183.507,155.981,211.034
TM1_BASELINE,202412,202505,4028,5118,Kadcynex,185.164,157.39,212.939
TM1_BASELINE,202412,202506,4028,5118,Kadcynex,212.528,180.649,244.407
TM1_BASELINE,202412,202501,4029,5101,Retivue,91.052,77.394,104.71
TM1_BASELINE,202412,202502,4029,5101,Retivue,117.132,99.562,134.701
TM1_BASELINE,202412,202503,4029,5101,Retivue,97.6,82.96,112.24
TM1_BASELINE,202412,202504,4029,5101,Retivue,116.574,99.088,134.06
TM1_BASELINE,202412,202505,4029,5101,Retivue,81.2,69.02,93.379
TM1_BASELINE,202412,202506,4029,5101,Retivue,98.412,83.65,113.173
