ecosystem_id,ecosystem_name,indication_id,indication_code,indication_name,market_code,year,county_census_population_count,prevalence_volume,incidence_volume,treated_patient_volume,prevalence_rate_per_100k
4017,MO-ECO-017,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,408259,364.5,70.5,182.6,91.15
4017,MO-ECO-017,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,408259,86.6,13.6,57.5,20.95
4017,MO-ECO-017,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,408259,94.5,25.5,60.9,21.16
4017,MO-ECO-017,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,408259,91.6,15.7,44.1,21.37
4017,MO-ECO-017,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,408259,92.3,19.6,62.6,21.58
4017,MO-ECO-017,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,408259,87.6,24.2,59.0,21.8
4017,MO-ECO-017,9006,hem_a,Hemophilia A,HEM,2021,408259,21.6,5.1,15.0,5.15
4017,MO-ECO-017,9006,hem_a,Hemophilia A,HEM,2022,408259,22.6,2.5,11.4,5.21
4017,MO-ECO-017,9006,hem_a,Hemophilia A,HEM,2023,408259,20.0,2.0,9.0,5.26
4017,MO-ECO-017,9006,hem_a,Hemophilia A,HEM,2024,408259,21.8,3.3,13.7,5.31
4017,MO-ECO-017,9006,hem_a,Hemophilia A,HEM,2025,408259,21.1,5.3,7.9,5.36
4017,MO-ECO-017,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,408259,1990.0,247.6,847.9,499.9
4017,MO-ECO-017,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,408259,1982.1,530.5,1012.7,504.9
4017,MO-ECO-017,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,408259,2243.3,559.7,1076.0,509.95
4017,MO-ECO-017,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,408259,2209.1,450.6,1318.8,515.05
4017,MO-ECO-017,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,408259,2059.8,209.0,1211.7,520.2
4017,MO-ECO-017,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,408259,137.0,33.4,93.5,33.69
4017,MO-ECO-017,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,408259,129.6,13.5,84.9,34.02
4017,MO-ECO-017,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,408259,143.2,20.2,57.5,34.36
4017,MO-ECO-017,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,408259,137.1,27.4,91.1,34.71
4017,MO-ECO-017,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,408259,137.7,28.1,69.8,35.06
4018,MD-ECO-018,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,958983,1927.6,252.8,799.0,199.78
4018,MD-ECO-018,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,958983,1848.9,389.9,876.5,201.77
4018,MD-ECO-018,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,958983,1917.1,407.6,988.0,203.79
4018,MD-ECO-018,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,958983,2028.7,231.9,883.7,205.83
4018,MD-ECO-018,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,958983,1991.3,306.7,1263.4,207.89
4018,MD-ECO-018,9002,dme,Diabetic Macular Edema,OPH,2021,958983,2676.5,491.6,1129.4,290.81
4018,MD-ECO-018,9002,dme,Diabetic Macular Edema,OPH,2022,958983,2540.5,612.7,1456.4,293.72
4018,MD-ECO-018,9002,dme,Diabetic Macular Edema,OPH,2023,958983,2940.2,688.8,1631.8,296.65
4018,MD-ECO-018,9002,dme,Diabetic Macular Edema,OPH,2024,958983,2919.5,770.2,1358.8,299.62
4018,MD-ECO-018,9002,dme,Diabetic Macular Edema,OPH,2025,958983,3141.8,619.2,1291.9,302.61
4018,MD-ECO-018,9003,rvo,Retinal Vein Occlusion,OPH,2021,958983,1194.8,264.4,465.9,122.5
4018,MD-ECO-018,9003,rvo,Retinal Vein Occlusion,OPH,2022,958983,1205.4,201.3,436.2,123.73
4018,MD-ECO-018,9003,rvo,Retinal Vein Occlusion,OPH,2023,958983,1238.8,317.1,633.7,124.96
4018,MD-ECO-018,9003,rvo,Retinal Vein Occlusion,OPH,2024,958983,1256.8,154.0,443.1,126.21
4018,MD-ECO-018,9003,rvo,Retinal Vein Occlusion,OPH,2025,958983,1263.4,300.5,543.4,127.48
4018,MD-ECO-018,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,958983,813.1,217.0,423.4,84.97
4018,MD-ECO-018,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,958983,869.2,115.2,557.0,85.82
4018,MD-ECO-018,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,958983,883.0,157.8,588.4,86.68
4018,MD-ECO-018,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,958983,933.5,195.6,579.1,87.54
4018,MD-ECO-018,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,958983,810.0,86.5,513.7,88.42
4018,MD-ECO-018,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,958983,206.6,44.1,134.7,20.85
4018,MD-ECO-018,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,958983,201.0,31.6,126.1,21.06
4018,MD-ECO-018,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,958983,224.0,58.0,93.6,21.27
4018,MD-ECO-018,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,958983,199.6,35.7,71.1,21.48
4018,MD-ECO-018,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,958983,218.4,60.1,130.6,21.7
4018,MD-ECO-018,9006,hem_a,Hemophilia A,HEM,2021,958983,47.7,5.0,29.8,4.72
4018,MD-ECO-018,9006,hem_a,Hemophilia A,HEM,2022,958983,44.0,11.6,16.6,4.76
4018,MD-ECO-018,9006,hem_a,Hemophilia A,HEM,2023,958983,47.2,9.4,23.9,4.81
4018,MD-ECO-018,9006,hem_a,Hemophilia A,HEM,2024,958983,44.4,10.3,20.8,4.86
4018,MD-ECO-018,9006,hem_a,Hemophilia A,HEM,2025,958983,47.2,12.2,30.9,4.91
4018,MD-ECO-018,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,958983,4524.1,537.7,1886.0,451.8
4018,MD-ECO-018,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,958983,4300.7,688.7,1935.1,456.31
4018,MD-ECO-018,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,958983,4639.9,1283.5,3176.1,460.88
4018,MD-ECO-018,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,958983,4972.1,918.4,2052.1,465.49
4018,MD-ECO-018,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,958983,4481.1,801.1,1616.4,470.14
4018,MD-ECO-018,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,958983,282.9,78.8,106.7,32.96
4018,MD-ECO-018,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,958983,343.2,61.8,219.2,33.29
4018,MD-ECO-018,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,958983,315.5,53.1,156.6,33.62
4018,MD-ECO-018,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,958983,316.5,71.6,163.0,33.96
4018,MD-ECO-018,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,958983,332.2,35.8,156.5,34.3
4019,CO-ECO-019,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,155131,287.2,60.8,110.0,190.77
4019,CO-ECO-019,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,155131,298.7,68.6,184.1,192.67
4019,CO-ECO-019,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,155131,327.7,80.2,226.6,194.6
4019,CO-ECO-019,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,155131,320.8,64.4,189.4,196.55
4019,CO-ECO-019,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,155131,300.4,50.5,188.6,198.51
4019,CO-ECO-019,9002,dme,Diabetic Macular Edema,OPH,2021,155131,581.7,143.9,383.8,358.43
4019,CO-ECO-019,9002,dme,Diabetic Macular Edema,OPH,2022,155131,533.1,139.8,343.6,362.01
4019,CO-ECO-019,9002,dme,Diabetic Macular Edema,OPH,2023,155131,559.7,146.8,249.1,365.63
4019,CO-ECO-019,9002,dme,Diabetic Macular Edema,OPH,2024,155131,530.5,113.1,341.6,369.29
4019,CO-ECO-019,9002,dme,Diabetic Macular Edema,OPH,2025,155131,613.6,82.8,428.6,372.98
4019,CO-ECO-019,9003,rvo,Retinal Vein Occlusion,OPH,2021,155131,170.8,27.3,111.2,116.43
4019,CO-ECO-019,9003,rvo,Retinal Vein Occlusion,OPH,2022,155131,177.4,27.0,98.6,117.59
4019,CO-ECO-019,9003,rvo,Retinal Vein Occlusion,OPH,2023,155131,161.2,23.5,79.1,118.77
4019,CO-ECO-019,9003,rvo,Retinal Vein Occlusion,OPH,2024,155131,195.1,25.2,120.3,119.95
4019,CO-ECO-019,9003,rvo,Retinal Vein Occlusion,OPH,2025,155131,189.5,36.9,72.5,121.15
4019,CO-ECO-019,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,155131,180.1,31.2,98.4,103.86
4019,CO-ECO-019,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,155131,156.5,41.7,68.7,104.9
4019,CO-ECO-019,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,155131,161.3,35.2,110.3,105.95
4019,CO-ECO-019,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,155131,160.2,18.4,74.3,107.01
4019,CO-ECO-019,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,155131,161.7,35.2,63.3,108.08
4019,CO-ECO-019,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,155131,28.7,6.1,16.7,20.53
4019,CO-ECO-019,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,155131,31.9,3.8,19.0,20.73
4019,CO-ECO-019,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,155131,32.3,6.3,16.6,20.94
4019,CO-ECO-019,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,155131,32.0,7.6,13.4,21.15
4019,CO-ECO-019,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,155131,32.9,6.9,13.0,21.36
4019,CO-ECO-019,9006,hem_a,Hemophilia A,HEM,2021,155131,7.8,1.9,3.3,5.02
4019,CO-ECO-019,9006,hem_a,Hemophilia A,HEM,2022,155131,7.5,0.8,3.2,5.07
4019,CO-ECO-019,9006,hem_a,Hemophilia A,HEM,2023,155131,7.5,1.5,5.0,5.12
4019,CO-ECO-019,9006,hem_a,Hemophilia A,HEM,2024,155131,8.5,1.0,5.0,5.17
4019,CO-ECO-019,9006,hem_a,Hemophilia A,HEM,2025,155131,8.2,1.0,5.7,5.23
4019,CO-ECO-019,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,155131,772.7,188.8,356.1,467.65
4019,CO-ECO-019,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,155131,769.8,190.9,281.6,472.33
4019,CO-ECO-019,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,155131,747.6,76.7,443.0,477.05
4019,CO-ECO-019,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,155131,687.4,90.1,303.3,481.82
4019,CO-ECO-019,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,155131,778.2,78.9,278.1,486.64
4019,CO-ECO-019,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,155131,56.6,10.7,25.7,36.67
4019,CO-ECO-019,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,155131,56.5,13.2,29.9,37.04
4019,CO-ECO-019,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,155131,58.4,11.9,37.8,37.41
4019,CO-ECO-019,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,155131,60.4,11.1,35.1,37.78
4019,CO-ECO-019,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,155131,64.2,15.4,23.1,38.16
4020,MN-ECO-020,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,731415,1382.8,314.2,493.5,188.43
4020,MN-ECO-020,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,731415,1365.4,201.2,612.9,190.31
4020,MN-ECO-020,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,731415,1434.5,293.6,641.7,192.21
4020,MN-ECO-020,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,731415,1510.2,182.4,875.8,194.14
4020,MN-ECO-020,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,731415,1462.2,377.0,824.1,196.08
4020,MN-ECO-020,9002,dme,Diabetic Macular Edema,OPH,2021,731415,2325.1,610.2,1065.4,326.39
4020,MN-ECO-020,9002,dme,Diabetic Macular Edema,OPH,2022,731415,2490.5,665.4,1017.2,329.66
4020,MN-ECO-020,9002,dme,Diabetic Macular Edema,OPH,2023,731415,2268.5,627.8,1081.4,332.95
4020,MN-ECO-020,9002,dme,Diabetic Macular Edema,OPH,2024,731415,2433.3,546.0,1487.5,336.28
4020,MN-ECO-020,9002,dme,Diabetic Macular Edema,OPH,2025,731415,2450.5,486.0,1418.4,339.65
4020,MN-ECO-020,9003,rvo,Retinal Vein Occlusion,OPH,2021,731415,764.6,163.2,313.2,116.01
4020,MN-ECO-020,9003,rvo,Retinal Vein Occlusion,OPH,2022,731415,815.7,225.3,497.1,117.17
4020,MN-ECO-020,9003,rvo,Retinal Vein Occlusion,OPH,2023,731415,842.4,219.0,343.2,118.34
4020,MN-ECO-020,9003,rvo,Retinal Vein Occlusion,OPH,2024,731415,893.5,181.6,320.3,119.53
4020,MN-ECO-020,9003,rvo,Retinal Vein Occlusion,OPH,2025,731415,878.2,95.6,556.5,120.72
4020,MN-ECO-020,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,731415,605.8,87.9,414.1,86.89
4020,MN-ECO-020,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,731415,654.6,165.6,359.8,87.76
4020,MN-ECO-020,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,731415,594.9,146.9,333.9,88.64
4020,MN-ECO-020,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,731415,676.5,73.9,425.8,89.52
4020,MN-ECO-020,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,731415,699.0,179.4,414.3,90.42
4020,MN-ECO-020,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,731415,143.5,18.2,51.8,20.05
4020,MN-ECO-020,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,731415,152.4,25.2,74.6,20.25
4020,MN-ECO-020,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,731415,153.7,16.1,80.6,20.45
4020,MN-ECO-020,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,731415,148.2,24.4,100.2,20.66
4020,MN-ECO-020,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,731415,159.6,18.1,109.2,20.86
4020,MN-ECO-020,9006,hem_a,Hemophilia A,HEM,2021,731415,33.6,8.6,21.0,4.55
4020,MN-ECO-020,9006,hem_a,Hemophilia A,HEM,2022,731415,36.2,6.9,15.5,4.59
4020,MN-ECO-020,9006,hem_a,Hemophilia A,HEM,2023,731415,33.9,5.9,12.2,4.64
4020,MN-ECO-020,9006,hem_a,Hemophilia A,HEM,2024,731415,32.5,6.2,13.2,4.69
4020,MN-ECO-020,9006,hem_a,Hemophilia A,HEM,2025,731415,34.3,8.3,15.1,4.73
4020,MN-ECO-020,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,731415,3704.8,568.6,1768.6,467.89
4020,MN-ECO-020,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,731415,3672.9,524.6,1875.6,472.57
4020,MN-ECO-020,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,731415,3335.3,396.6,1318.4,477.29
4020,MN-ECO-020,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,731415,3530.5,833.7,2187.1,482.07
4020,MN-ECO-020,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,731415,3402.9,819.8,1202.0,486.89
4020,MN-ECO-020,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,731415,249.9,41.4,111.0,36.23
4020,MN-ECO-020,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,731415,249.6,64.3,101.6,36.59
4020,MN-ECO-020,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,731415,272.4,68.3,164.4,36.96
4020,MN-ECO-020,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,731415,306.2,72.7,124.7,37.33
4020,MN-ECO-020,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,731415,277.9,31.0,172.2,37.7
4021,WI-ECO-021,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,631088,1344.2,372.9,671.1,204.94
4021,WI-ECO-021,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,631088,1268.4,349.8,550.4,206.99
4021,WI-ECO-021,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,631088,1231.9,250.6,567.4,209.06
4021,WI-ECO-021,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,631088,1216.3,159.1,771.4,211.15
4021,WI-ECO-021,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,631088,1364.8,235.5,764.6,213.26
4021,WI-ECO-021,9002,dme,Diabetic Macular Edema,OPH,2021,631088,2008.0,526.6,879.5,324.48
4021,WI-ECO-021,9002,dme,Diabetic Macular Edema,OPH,2022,631088,2158.7,578.2,1309.3,327.72
4021,WI-ECO-021,9002,dme,Diabetic Macular Edema,OPH,2023,631088,2127.1,219.8,1443.1,331.0
4021,WI-ECO-021,9002,dme,Diabetic Macular Edema,OPH,2024,631088,2039.1,287.2,1336.3,334.31
4021,WI-ECO-021,9002,dme,Diabetic Macular Edema,OPH,2025,631088,2143.4,263.4,896.2,337.65
4021,WI-ECO-021,9003,rvo,Retinal Vein Occlusion,OPH,2021,631088,663.5,129.2,407.5,105.35
4021,WI-ECO-021,9003,rvo,Retinal Vein Occlusion,OPH,2022,631088,663.4,148.4,282.0,106.4
4021,WI-ECO-021,9003,rvo,Retinal Vein Occlusion,OPH,2023,631088,645.8,109.4,331.8,107.46
4021,WI-ECO-021,9003,rvo,Retinal Vein Occlusion,OPH,2024,631088,718.9,94.2,501.7,108.54
4021,WI-ECO-021,9003,rvo,Retinal Vein Occlusion,OPH,2025,631088,635.5,166.6,366.2,109.62
4021,WI-ECO-021,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,631088,532.1,57.7,326.2,87.19
4021,WI-ECO-021,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,631088,509.8,63.8,204.2,88.06
4021,WI-ECO-021,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,631088,578.4,64.0,206.9,88.94
4021,WI-ECO-021,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,631088,523.3,115.5,359.9,89.83
4021,WI-ECO-021,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,631088,564.2,151.6,292.4,90.73
4021,WI-ECO-021,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,631088,136.9,28.4,65.0,22.28
4021,WI-ECO-021,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,631088,143.1,24.4,74.5,22.5
4021,WI-ECO-021,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,631088,129.1,22.9,56.5,22.73
4021,WI-ECO-021,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,631088,144.9,23.7,85.5,22.95
4021,WI-ECO-021,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,631088,138.4,32.0,90.1,23.18
4021,WI-ECO-021,9006,hem_a,Hemophilia A,HEM,2021,631088,27.9,5.2,16.1,4.3
4021,WI-ECO-021,9006,hem_a,Hemophilia A,HEM,2022,631088,27.2,5.5,19.0,4.34
4021,WI-ECO-021,9006,hem_a,Hemophilia A,HEM,2023,631088,26.5,4.8,17.1,4.39
4021,WI-ECO-021,9006,hem_a,Hemophilia A,HEM,2024,631088,26.1,3.7,15.3,4.43
4021,WI-ECO-021,9006,hem_a,Hemophilia A,HEM,2025,631088,28.3,6.7,19.6,4.47
4021,WI-ECO-021,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,631088,2928.3,558.8,1642.3,473.69
4021,WI-ECO-021,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,631088,3045.3,406.7,1469.7,478.43
4021,WI-ECO-021,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,631088,3001.2,582.9,2043.8,483.22
4021,WI-ECO-021,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,631088,3132.9,622.3,1128.3,488.05
4021,WI-ECO-021,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,631088,2926.3,604.8,1480.0,492.93
4021,WI-ECO-021,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,631088,242.6,45.2,121.3,38.23
4021,WI-ECO-021,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,631088,239.1,39.2,132.1,38.62
4021,WI-ECO-021,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,631088,250.7,50.4,93.6,39.0
4021,WI-ECO-021,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,631088,247.6,28.9,103.8,39.39
4021,WI-ECO-021,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,631088,220.4,26.0,99.0,39.79
4022,OR-ECO-022,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,343537,690.3,175.3,409.6,196.38
4022,OR-ECO-022,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,343537,648.9,130.4,399.1,198.35
4022,OR-ECO-022,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,343537,718.1,133.7,449.1,200.33
4022,OR-ECO-022,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,343537,724.8,193.6,298.7,202.34
4022,OR-ECO-022,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,343537,749.8,132.3,473.5,204.36
4022,OR-ECO-022,9002,dme,Diabetic Macular Edema,OPH,2021,343537,927.9,183.2,462.4,299.39
4022,OR-ECO-022,9002,dme,Diabetic Macular Edema,OPH,2022,343537,1027.8,256.8,366.5,302.38
4022,OR-ECO-022,9002,dme,Diabetic Macular Edema,OPH,2023,343537,1065.9,284.2,619.7,305.41
4022,OR-ECO-022,9002,dme,Diabetic Macular Edema,OPH,2024,343537,985.4,215.7,677.3,308.46
4022,OR-ECO-022,9002,dme,Diabetic Macular Edema,OPH,2025,343537,1111.3,150.2,504.5,311.55
4022,OR-ECO-022,9003,rvo,Retinal Vein Occlusion,OPH,2021,343537,417.6,104.9,188.3,120.9
4022,OR-ECO-022,9003,rvo,Retinal Vein Occlusion,OPH,2022,343537,400.9,56.2,240.6,122.11
4022,OR-ECO-022,9003,rvo,Retinal Vein Occlusion,OPH,2023,343537,405.3,59.3,174.8,123.33
4022,OR-ECO-022,9003,rvo,Retinal Vein Occlusion,OPH,2024,343537,393.4,66.6,185.6,124.56
4022,OR-ECO-022,9003,rvo,Retinal Vein Occlusion,OPH,2025,343537,429.4,76.9,298.4,125.81
4022,OR-ECO-022,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2021,343537,268.1,37.9,143.3,81.99
4022,OR-ECO-022,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2022,343537,289.2,66.2,159.7,82.81
4022,OR-ECO-022,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2023,343537,271.0,49.2,116.0,83.64
4022,OR-ECO-022,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2024,343537,296.4,80.4,111.8,84.48
4022,OR-ECO-022,9004,rrms,Relapsing-Remitting Multiple Sclerosis,MS,2025,343537,291.5,53.7,175.1,85.32
4022,OR-ECO-022,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2021,343537,82.5,19.8,45.7,24.02
4022,OR-ECO-022,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2022,343537,84.9,14.5,54.8,24.26
4022,OR-ECO-022,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2023,343537,92.5,24.9,47.9,24.5
4022,OR-ECO-022,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2024,343537,88.0,22.5,50.5,24.74
4022,OR-ECO-022,9005,ppms,Primary Progressive Multiple Sclerosis,MS,2025,343537,90.1,13.6,51.1,24.99
4022,OR-ECO-022,9006,hem_a,Hemophilia A,HEM,2021,343537,16.6,2.1,10.3,4.43
4022,OR-ECO-022,9006,hem_a,Hemophilia A,HEM,2022,343537,14.7,2.6,10.2,4.47
4022,OR-ECO-022,9006,hem_a,Hemophilia A,HEM,2023,343537,15.6,3.5,7.2,4.51
4022,OR-ECO-022,9006,hem_a,Hemophilia A,HEM,2024,343537,16.4,2.7,8.2,4.56
4022,OR-ECO-022,9006,hem_a,Hemophilia A,HEM,2025,343537,15.1,3.1,6.8,4.6
4022,OR-ECO-022,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2021,343537,1558.5,249.7,727.6,472.28
4022,OR-ECO-022,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2022,343537,1623.4,179.3,1066.3,477.0
4022,OR-ECO-022,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2023,343537,1713.6,402.0,835.4,481.77
4022,OR-ECO-022,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2024,343537,1678.8,405.0,786.4,486.59
4022,OR-ECO-022,9007,sev_asthma,Severe Allergic/Eosinophilic Asthma,RESP,2025,343537,1579.3,331.3,1100.0,491.46
4022,OR-ECO-022,9008,her2_bc,HER2-positive Breast Cancer,ONC,2021,343537,113.4,18.7,54.5,33.94
4022,OR-ECO-022,9008,her2_bc,HER2-positive Breast Cancer,ONC,2022,343537,112.4,26.7,60.3,34.28
4022,OR-ECO-022,9008,her2_bc,HER2-positive Breast Cancer,ONC,2023,343537,116.9,17.0,46.6,34.62
4022,OR-ECO-022,9008,her2_bc,HER2-positive Breast Cancer,ONC,2024,343537,129.1,31.6,72.8,34.97
4022,OR-ECO-022,9008,her2_bc,HER2-positive Breast Cancer,ONC,2025,343537,125.4,20.6,87.3,35.31
4023,SC-ECO-023,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2021,613515,1119.2,210.7,665.5,179.47
4023,SC-ECO-023,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2022,613515,1186.1,327.2,703.5,181.26
4023,SC-ECO-023,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2023,613515,1183.0,146.1,826.6,183.07
4023,SC-ECO-023,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2024,613515,1080.6,197.6,386.6,184.9
4023,SC-ECO-023,9001,wet_amd,Wet Age-related Macular Degeneration,OPH,2025,613515,1202.5,148.7,701.0,186.75
